seed,termination,success,science_return,science_possible,targets_visited,targets_total,energy_spent,energy_generated,final_charge,min_charge,steps,distance_travelled,interventions,severe_slip_events,mean_slip,planner_replans,nodes_expanded,predicted_failure_prob,hazard_refusals,final_distance_from_home,body,planner,size,n_targets,max_steps,risk_budget,energy_reserve_fraction,sensing_radius,sensor_noise_scale,terrain_uncertainty,battery_capacity,fault_rate,comm_delay,replan_interval,solar_rate,resume_charge_fraction,prior_body,max_slope_deg,condition,split
400041,success,True,0.0,11.03122399243434,0,5,114.69691175606324,22.719730196164562,321.3561517734349,321.37615177343486,25,0.0,1,2,0.6890628949941683,42,46751,0.041401695240082415,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400042,immobilized,False,2.6825081225760576,11.069701112431636,1,5,365.6172967285918,170.05146825394277,217.76750485867936,105.5756170538651,151,44.142135623730944,5,4,0.3535359399480122,47,45857,0.02184881100663405,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400043,energy_exhausted,False,6.752207558224436,10.627744261056389,3,5,689.5941443085949,278.18188370127564,1.9210727260053215,1.9410727260053215,261,99.6396103067892,8,3,0.26057777025461976,90,76836,0.01737553768504263,0,2.8284271247461903,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400044,success,True,0.0,8.878812952777938,0,5,498.51067629740794,338.0780510470408,252.90070808295778,86.7536762492583,346,70.42640687119281,13,2,0.23959077990698838,120,121238,0.061534478398646564,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400045,energy_exhausted,False,2.571866994183246,12.070486997534495,1,5,906.8468101289058,550.477029770706,56.963552975127726,56.98355297512773,618,124.08326112068517,23,2,0.2417917323268756,170,100671,0.0477559648585143,0,8.246211251235321,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400046,success,True,1.0759328114998117,9.241608205169689,1,5,355.7755994226929,225.21771182531066,282.7754457359441,111.69166543404283,208,38.04163056034261,8,3,0.4019369605723846,75,78234,0.009466756105320773,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400047,success,True,0.0,9.665149970503345,0,5,819.4950942951882,656.8617524440109,250.6999914821486,112.15153903794977,557,57.11269837220807,23,6,0.3001299676677666,174,174053,0.04232811527881164,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400048,energy_exhausted,False,1.8113072495381968,8.369900996280546,1,5,436.4419442769355,24.4282851406387,1.3196741970365744,1.3396741970365744,25,29.041630560342625,0,2,0.38593472269925844,32,40022,0.022843341459682254,0,17.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400049,success,True,2.4809861891598297,10.408582726408738,1,5,259.47671469981503,114.17638192952272,268.0330005630414,195.74106979085946,124,37.31370849898475,4,2,0.2624372529676495,67,82467,0.03363708164119539,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400050,energy_exhausted,False,2.544867230415451,9.016487812813203,1,5,683.2715920921428,290.6707963679051,20.732537609085323,20.752537609085323,275,61.69848480983498,10,6,0.3961184852194881,70,58715,0.033052662127497356,0,1.4142135623730951,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400051,energy_exhausted,False,1.9844359736195682,9.000460904000539,1,5,907.0457940264948,495.7409316213393,2.028470928175936,2.048470928175936,522,89.0121933088197,20,5,0.2925306493587802,113,114789,0.028577755801682314,0,2.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400052,energy_exhausted,False,1.3025252648500094,10.4968674484105,1,5,482.4724070392677,71.50264647217081,2.363572766237034,2.383572766237034,70,71.55634918610403,0,2,0.2080183960759331,81,74699,0.020441221484860495,0,4.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400053,success,True,2.8428104718997353,8.94485504185127,1,5,310.99517272495524,184.0966798320317,286.43484044040406,139.95759765462066,178,24.485281374238575,7,4,0.46439427263246064,54,74971,0.029454042724854634,0,0.0,mars,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400004,success,True,0.0,10.342360460905567,0,5,463.9720505662575,308.0204776121498,257.3817603792147,104.73711798562081,260,17.65685424949238,11,4,0.6712304173534052,77,6707,0.057800433155206776,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400005,success,True,0.0,9.623904321875369,0,5,278.61917286721354,134.84808937097057,269.56224983708483,171.63036120323585,134,24.48528137423857,5,2,0.2866971763553753,59,8182,0.03616564488777052,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400006,success,True,2.660266403645624,9.130953200747532,1,5,378.47553425576695,237.912586218874,272.77038529643113,79.98053105981805,242,22.48528137423857,10,2,0.3703391271282629,68,5985,0.0039531585761913846,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400007,energy_exhausted,False,0.0,10.037456096628219,0,5,381.61383697728513,32.933093960475986,64.65259031652428,64.67259031652428,32,38.2842712474619,0,1,0.3544857561678921,33,2769,0.024190448159444267,0,1.4142135623730951,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400008,energy_exhausted,False,0.0,8.885444925719812,0,5,418.00563013468434,18.324065935470323,13.651769134119524,13.671769134119524,20,19.071067811865476,0,2,0.4651247073607485,41,4442,0.02320688024300166,0,17.72004514666935,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400009,energy_exhausted,False,1.853705666136612,10.375277040139736,1,5,345.18709492432,24.187632821851082,92.33387123086489,92.35387123086488,26,29.213203435596434,0,1,0.35288726800249015,39,3112,0.04069784668687282,1,5.656854249492381,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400010,success,True,1.8158144339910596,10.41206692211277,1,5,340.054117269755,218.73661740551276,292.01583346908575,138.6878499181891,184,60.52691193458115,6,0,0.21491850386069236,82,9915,0.03175998256682311,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400011,energy_exhausted,False,0.0,9.044600831464807,0,5,345.9985528290986,16.08609125638868,83.42087176062378,83.44087176062378,16,14.485281374238571,0,2,0.5265718060123732,32,3455,0.022627937483027383,1,2.8284271247461903,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400012,energy_exhausted,False,2.065511083809088,9.399408209832723,1,5,426.6941356747027,28.870149414285738,15.509347072916594,15.529347072916593,28,24.65685424949238,0,4,0.3885680166665446,43,2979,0.006083841321562811,0,1.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400013,timeout,False,0.0,11.422294659534387,0,5,1081.5600466788753,914.8262505044303,246.5995371588768,57.96027322321306,800,65.11269837220807,34,6,0.3189090949694196,182,15937,0.030725873572320928,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400014,energy_exhausted,False,2.4472873995289284,10.17582267325629,1,5,389.4377556042726,22.6651297657645,46.56070749482544,46.58070749482544,23,23.313708498984763,0,2,0.36987490870790596,31,4158,0.02385746571367786,0,19.697715603592208,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400015,energy_exhausted,False,0.0,12.083069141602065,0,5,416.45476998943127,9.892172758857058,6.770736102759115,6.790736102759115,13,11.899494936611667,0,2,0.520594718262079,42,5899,0.0258203560659912,1,10.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400016,success,True,0.0,12.058914380674398,0,5,138.88235586796168,29.30488317959371,303.75586064496724,285.20041729679616,32,8.0,1,1,0.3008878466275466,43,6151,0.02925772622775047,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400017,energy_exhausted,False,0.0,10.377593705823667,0,5,372.6468203046265,25.149697748286165,65.83621077699306,65.85621077699305,24,22.485281374238575,0,3,0.37541606003370104,43,5270,0.036130545420617555,0,2.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400018,success,True,1.494875937372436,9.300711949766486,1,5,1023.3045898804047,893.2355846657165,283.264328118637,72.91387965328163,774,102.56854249492376,31,5,0.2776656067733709,206,16306,0.02265516442675497,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400019,energy_exhausted,False,2.4782920855920345,10.403107865331462,1,5,459.7228818686791,159.09513959240493,112.70559105705424,112.72559105705423,153,44.31370849898475,5,1,0.30540573983641334,63,4804,0.1532944521877817,0,3.605551275463989,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400020,success,True,1.6689129305107204,7.490868008358168,1,5,302.0568226700051,158.57421360690702,269.8507242702288,140.91915163944336,148,20.384776310850242,6,3,0.4207020359925312,52,4102,0.015970888566868124,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400021,energy_exhausted,False,0.0,8.656699591862557,0,5,399.2843587894538,32.39298387205171,46.4419584159315,46.461958415931505,31,33.213203435596434,0,1,0.3759226281974251,44,3149,0.023724383226345958,2,5.656854249492381,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400022,success,True,1.274123461933285,10.050554038465963,1,5,754.6320932268688,611.7380181163655,270.4392582228236,78.23335773663366,548,71.11269837220806,22,2,0.2953393555732093,138,14175,0.02631753991617347,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400023,success,True,0.0,9.312488982340422,0,5,175.7658940285027,36.098742697691605,273.6661820025233,253.14718124814698,36,14.485281374238573,1,1,0.27774225929001994,53,5290,0.10241591413897488,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400024,success,True,0.0,8.945433533721532,0,5,290.7904734860046,149.9292735750573,272.47213342237984,146.1566127286818,164,9.656854249492381,7,1,0.46958374662602675,49,4848,0.025242209632183932,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400025,success,True,1.187697045456624,6.504449313092817,1,5,658.4072926257426,513.9117711143914,268.837811821972,7.315439316729998,476,36.48528137423857,20,3,0.2990250736895861,87,6213,0.038201131116215814,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400026,success,True,2.908728450954972,12.919125223882055,1,5,480.7948882010247,350.79446763966166,283.33291277195974,73.85402078161363,334,53.4558441227157,13,1,0.30359383547136637,76,5553,0.049490784704159796,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400027,success,True,0.0,10.052784418734847,0,5,425.6462980623342,269.34217508551507,257.02921035650604,98.32310768056887,270,27.07106781186548,11,2,0.2993175269077921,94,10700,0.037741661072342225,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400028,energy_exhausted,False,0.0,11.175818835571611,0,5,410.7050994170121,18.086584829455933,20.714818745777453,20.734818745777453,20,16.414213562373096,0,3,0.4390511487617488,33,3689,0.02029238052706339,0,6.082762530298219,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400029,energy_exhausted,False,1.9269961299693577,7.772974148827593,1,5,420.7580210762942,24.675151870412,17.250464127451142,17.27046412745114,26,26.970562748477146,0,3,0.36063073644653554,41,3120,0.021949909000914092,0,10.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400030,success,True,0.0,9.716785046362691,0,5,279.26143620127993,145.40897957028764,279.4808767023354,157.39620532265542,144,11.656854249492381,6,2,0.47450443987522434,49,4372,0.033790358183305225,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400031,energy_exhausted,False,2.674855726775574,12.854598146362186,1,5,363.32321894859615,29.348752672570978,79.35886705730822,79.37886705730821,29,28.485281374238575,0,2,0.4013101745567448,49,3564,0.02932046929395027,0,8.246211251235321,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400032,energy_exhausted,False,2.6622491917741566,10.281575833388214,1,5,422.55473463947635,24.694187381722852,15.47278607558028,15.49278607558028,27,27.313708498984763,0,2,0.33046574380288907,45,4946,0.062417023638580815,0,12.165525060596439,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400033,success,True,1.236935143682114,8.442189452281752,1,5,160.8643218557171,44.2433003355849,296.7123118132024,277.8726809243855,47,28.384776310850242,1,0,0.2541970450035087,46,4302,0.027854813776298615,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400034,energy_exhausted,False,0.0,12.717881015155145,0,5,654.0703254981768,250.08522337117233,9.348231206320158,9.368231206320157,247,49.79898987322332,9,5,0.3480511237080762,106,10524,0.02002393222471821,0,4.47213595499958,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400035,energy_exhausted,False,0.0,8.869218248335546,0,5,434.6413143566855,24.49817082639107,3.1901898030390945,3.2101898030390945,26,20.82842712474619,0,5,0.46044822210101904,54,5762,0.19347290715309984,0,10.198039027185569,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400036,success,True,5.172389931770752,12.205281884196726,2,5,310.0213673614103,164.4701773951391,267.78214336705577,152.3572117957313,168,41.21320343559642,6,1,0.2595990513749381,73,4295,0.0180008427036098,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400037,immobilized,False,0.0,10.849583089372857,0,5,273.4657351841189,7.718844881301444,147.58644303051608,147.58644303051608,9,7.242640687119285,0,3,0.4828445527631556,30,3436,0.02022533483955591,0,6.708203932499369,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400038,success,True,0.0,12.89455164165896,0,5,558.4568412953803,393.9374099396686,248.8139019776158,21.91021590502875,412,39.31370849898475,17,3,0.3480528096622822,102,8725,0.15931718641192083,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400039,success,True,0.0,8.546839348498514,0,5,260.7166216084686,115.30267409230663,267.9193858171704,174.30910438708477,122,10.828427124746192,5,2,0.392629032920057,58,7120,0.03123571430872829,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400040,success,True,2.643272406132337,8.82589080977645,1,5,628.3536900911585,472.9967200354432,257.9763632776113,31.393975015236638,458,21.798989873223338,20,2,0.3583071935262889,89,7078,0.1621250573389018,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400041,success,True,0.0,11.03122399243434,0,5,223.1836389921185,76.96966343572915,267.1193577769455,211.9467551623335,82,16.48528137423857,3,2,0.40036791920418596,65,6459,0.04489305137104527,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400042,immobilized,False,2.6825081225760576,11.069701112431636,1,5,363.8710075879716,170.08954245113955,219.5518681964959,107.35998039168169,151,41.65685424949238,5,4,0.3614815228586161,56,6593,0.011721420962850893,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400043,success,True,2.682945434512903,10.627744261056389,1,5,529.4159698237319,402.26862403450593,286.1859875441031,70.77309245137923,378,55.94112549695426,15,1,0.2605428443757829,87,6769,0.027306295185379637,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400044,success,True,0.0,8.878812952777938,0,5,479.8630157107967,329.85722368150465,263.3275413040259,127.06120726343431,336,32.627416997969526,14,3,0.2512468027532235,99,8961,0.0780599559101468,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400045,energy_exhausted,False,0.0,12.070486997534495,0,5,436.16797199374065,25.749162114156764,2.9145234537497844,2.9345234537497844,29,25.656854249492383,0,4,0.33528404558746566,52,4303,0.005135345195715235,0,10.198039027185569,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400046,success,True,1.0759328114998117,9.241608205169689,1,5,350.5651706565425,210.27866865762925,273.0468313344127,100.90851514507206,196,21.313708498984763,8,4,0.5586163551701163,64,5915,0.004171515769023193,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400047,immobilized,False,0.0,9.665149970503345,0,5,300.00354956420244,9.779646780839881,123.1094305499709,123.1094305499709,8,5.82842712474619,0,3,0.5550872601210045,22,3337,0.027391036653498735,0,5.385164807134504,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400048,success,True,0.0,8.369900996280546,0,5,455.98412188268327,325.7213887366483,283.07060018728646,15.79838464711198,320,40.76955262170046,13,3,0.27622343550768863,69,5173,0.024506033296980978,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400049,energy_exhausted,False,2.4809861891598297,10.408582726408738,1,5,452.2336218571986,41.32414497931829,2.423856455452946,2.443856455452946,45,54.18376618407354,0,1,0.2898200605442976,56,6049,0.0365528068034795,0,1.4142135623730951,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400050,energy_exhausted,False,0.0,9.016487812813203,0,5,397.08332537608635,27.9251922912342,44.17520024848143,44.195200248481434,26,22.82842712474619,0,3,0.35959811521448615,34,3639,0.01938120263581189,0,10.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400051,success,True,1.9844359736195682,9.000460904000539,1,5,491.2472755854639,352.10015505839056,274.18621280624683,110.33563793658445,374,43.65685424949238,15,2,0.3210367466784067,91,10611,0.11632556668121408,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400052,success,True,1.3025252648500094,10.4968674484105,1,5,503.7858231539114,367.4800654922038,277.0275756716137,53.86178586274381,358,53.79898987322332,14,1,0.25867455017582675,88,8598,0.042205466658983504,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400053,success,True,2.8428104718997353,8.94485504185127,1,5,294.3292628270228,159.0640657697421,278.06813627604754,153.54671546476453,154,23.656854249492383,6,1,0.4370645985060105,53,8124,0.005228048379922412,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400004,energy_exhausted,False,0.0,10.342360460905567,0,5,408.2881733696984,11.341673840468069,16.38683380410299,16.40683380410299,12,9.242640687119286,0,2,0.7191177949094003,24,17530,0.03658261299487753,1,6.082762530298219,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400005,success,True,1.7572859911266732,9.623904321875369,1,5,342.48810447679875,202.38843650548765,273.23366536201456,135.73073911450192,200,52.62741699796952,7,0,0.2510289202069466,65,77113,0.020915855392455218,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400006,success,True,2.660266403645624,9.130953200747532,1,5,355.7513406670328,216.23412795343467,273.816120619727,99.44584144689874,220,22.48528137423857,9,1,0.3540688984574631,66,62106,0.005426343812969359,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400007,energy_exhausted,False,0.0,10.037456096628219,0,5,368.71131874933997,32.196144116032215,76.8181587000258,76.8381587000258,31,33.213203435596434,0,2,0.2858242374134435,44,39705,0.023707467192476295,1,1.4142135623730951,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400008,timeout,False,2.2481687817824647,8.885444925719812,1,5,991.6654833789385,787.7617036570769,209.42955361144774,35.26527310176175,800,123.49747468305826,32,3,0.21143811712328234,189,128750,0.03283694421883809,1,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400009,energy_exhausted,False,2.9643442354033516,10.375277040139736,1,5,422.02047663403846,25.360822961881674,16.67367966117682,16.69367966117682,28,32.041630560342625,0,2,0.3665012118993844,32,25372,0.020650547978478873,0,10.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400010,energy_exhausted,False,4.648062636397613,10.41206692211277,2,5,471.9294065442513,60.99220733906,2.3961341281420085,2.4161341281420086,61,67.28427124746186,0,1,0.23997542544872624,57,72295,0.02324189046173397,0,2.23606797749979,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400011,success,True,0.0,9.044600831464807,0,5,376.7175450220474,235.4969913285684,272.1127796398472,101.81103139751025,222,52.526911934581165,8,3,0.35382825108260413,101,104239,0.10167076787914353,3,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400012,immobilized,False,4.472829938007017,9.399408209832723,2,5,760.4006158896182,366.26627653396304,19.198993977670334,19.198993977670334,341,59.87005768508878,13,9,0.4211952330495304,84,68881,0.053976086107794585,0,1.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400013,timeout,False,0.0,11.422294659534387,0,5,1217.724517535922,915.1492347990034,110.75805059640547,87.58981448984545,800,77.25483399593898,34,10,0.32009010879659966,243,225181,0.044065199137017674,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400014,energy_exhausted,False,2.4472873995289284,10.17582267325629,1,5,435.15376150640543,24.580314728408847,2.75988655533722,2.77988655533722,25,25.72792206135786,0,2,0.3535477116413373,31,40902,0.02212919314805939,0,17.46424919657298,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400015,energy_exhausted,False,2.6878019553130885,12.083069141602065,1,5,422.17725480580896,23.281308267071854,14.437386794596366,14.457386794596365,27,29.213203435596434,0,2,0.4011622338511868,42,53689,0.022255039364384888,1,8.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400016,success,True,0.0,12.058914380674398,0,5,417.38988594162794,284.87115768902714,280.8146050807209,39.353841554515924,304,14.828427124746192,13,3,0.3468149987848031,66,77271,0.1832159683541148,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400017,energy_exhausted,False,2.015181804021767,10.377593705823667,1,5,439.90879530205984,51.33622923997405,24.760767271247747,24.780767271247747,49,57.35533905932735,0,1,0.28552627015441784,47,50344,0.03598510133823973,0,2.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400018,success,True,1.494875937372436,9.300711949766486,1,5,738.6615805092288,588.974297685541,263.64605050963576,53.295602044280656,510,81.49747468305827,20,3,0.26524957695876417,163,119928,0.03413937574120707,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
400019,energy_exhausted,False,6.74384711050638,10.403107865331462,3,5,873.1929875430006,464.451433456645,4.591779246970146,4.611779246970146,447,109.15432893255064,16,2,0.26015449917269384,111,78176,0.033980396816367,0,2.8284271247461903,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,20,10,2.0,0.6,moon,25.0,mars_comm_delay,ood
